"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
27345,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",147,"Fontecchio","","","Commune","Commune"
27346,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",148,"Fossa","","","Commune","Commune"
27347,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",149,"Gagliano Aterno","","","Commune","Commune"
27348,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",150,"Gioia Dei Marsi","","","Commune","Commune"
27349,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",151,"Goriano Sicoli","","","Commune","Commune"
27350,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",152,"Introdacqua","","","Commune","Commune"
27351,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",153,"L' Aquila","","","Commune","Commune"
27352,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",154,"Lecce Nei Marsi","","","Commune","Commune"
27353,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",155,"Luco Dei Marsi","","","Commune","Commune"
27354,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",156,"Lucoli","","","Commune","Commune"
27355,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",157,"Magliano De' Marsi","","","Commune","Commune"
27356,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",158,"Massa d' Albe","","","Commune","Commune"
27357,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",159,"Molina Aterno","","","Commune","Commune"
27358,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",160,"Montereale","","","Commune","Commune"
27359,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",161,"Morino","","","Commune","Commune"
27360,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",162,"Navelli","","","Commune","Commune"
27361,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",163,"Ocre","","","Commune","Commune"
27362,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",164,"Ofena","","","Commune","Commune"
27363,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",165,"Opi","","","Commune","Commune"
27364,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",166,"Oricola","","","Commune","Commune"
27365,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",167,"Ortona Dei Marsi","","","Commune","Commune"
27366,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",168,"Ortucchio","","","Commune","Commune"
27367,112,"ITA","Italy",1,"Abruzzo",2,"L'Aquila",169,"Ovindoli","","","Commune","Commune"
34651,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",1,"Altino","","","Commune","Commune"
34652,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",2,"Archi","","","Commune","Commune"
34653,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",3,"Ari","","","Commune","Commune"
34654,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",4,"Arielli","","","Commune","Commune"
34655,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",5,"Atessa","","","Commune","Commune"
34656,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",6,"Bomba","","","Commune","Commune"
34657,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",7,"Borrello","","","Commune","Commune"
34658,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",8,"Bucchianico","","","Commune","Commune"
34659,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",9,"Canosa Sannita","","","Commune","Commune"
34660,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",10,"Carpineto Sinello","","","Commune","Commune"
34661,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",11,"Carunchio","","","Commune","Commune"
34662,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",12,"Casacanditella","","","Commune","Commune"
34663,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",13,"Casalanguida","","","Commune","Commune"
34664,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",14,"Casalbordino","","","Commune","Commune"
34665,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",15,"Casalincontrada","","","Commune","Commune"
34666,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",16,"Casoli","","","Commune","Commune"
34667,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",17,"Castel Frentano","","","Commune","Commune"
34668,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",18,"Castelguidone","","","Commune","Commune"
34669,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",19,"Castiglione Messer Marino","","","Commune","Commune"
34670,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",20,"Celenza Sul Trigno","","","Commune","Commune"
34671,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",21,"Chieti","","","Commune","Commune"
34672,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1793,"Montecreto","","","Commune","Commune"
34673,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1794,"Montefiorino","","","Commune","Commune"
34674,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1795,"Montese","","","Commune","Commune"
34675,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1796,"Nonantola","","","Commune","Commune"
34676,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1797,"Novi Di Modena","","","Commune","Commune"
34677,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1798,"Palagano","","","Commune","Commune"
34678,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1799,"Pavullo Nel Frignano","","","Commune","Commune"
34679,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1800,"Pievepelago","","","Commune","Commune"
34680,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1801,"Polinago","","","Commune","Commune"
34681,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1802,"Prignano Sulla Secchia","","","Commune","Commune"
34682,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1803,"Ravarino","","","Commune","Commune"
34683,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1804,"Riolunato","","","Commune","Commune"
34684,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1805,"San Cesario Sul Panaro","","","Commune","Commune"
34685,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1806,"San Felice Sul Panaro","","","Commune","Commune"
34686,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1807,"San Possidonio","","","Commune","Commune"
34687,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1808,"San Prospero","","","Commune","Commune"
34688,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1809,"Sassuolo","","","Commune","Commune"
34689,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1810,"Savignano Sul Panaro","","","Commune","Commune"
34690,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1811,"Serramazzoni","","","Commune","Commune"
34691,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1812,"Sestola","","","Commune","Commune"
34692,112,"ITA","Italy",6,"Emilia-Romagna",26,"Modena",1813,"Soliera","","","Commune","Commune"
34693,112,"ITA","Italy",8,"Lazio",38,"Rieti",2381,"Montopoli Di Sabina","","","Commune","Commune"
34694,112,"ITA","Italy",8,"Lazio",38,"Rieti",2382,"Morro Reatino","","","Commune","Commune"
34695,112,"ITA","Italy",8,"Lazio",38,"Rieti",2383,"Nespolo","","","Commune","Commune"
34696,112,"ITA","Italy",8,"Lazio",38,"Rieti",2384,"Orvinio","","","Commune","Commune"
34697,112,"ITA","Italy",8,"Lazio",38,"Rieti",2385,"Paganico Sabino","","","Commune","Commune"
34698,112,"ITA","Italy",8,"Lazio",38,"Rieti",2386,"Pescorocchiano","","","Commune","Commune"
34699,112,"ITA","Italy",8,"Lazio",38,"Rieti",2387,"Petrella Salto","","","Commune","Commune"
34700,112,"ITA","Italy",8,"Lazio",38,"Rieti",2388,"Poggio Bustone","","","Commune","Commune"
34701,112,"ITA","Italy",8,"Lazio",38,"Rieti",2389,"Poggio Catino","","","Commune","Commune"
34702,112,"ITA","Italy",8,"Lazio",38,"Rieti",2390,"Poggio Mirteto","","","Commune","Commune"
34703,112,"ITA","Italy",8,"Lazio",38,"Rieti",2391,"Poggio Moiano","","","Commune","Commune"
34704,112,"ITA","Italy",8,"Lazio",38,"Rieti",2392,"Poggio Nativo","","","Commune","Commune"
34705,112,"ITA","Italy",8,"Lazio",38,"Rieti",2393,"Poggio San Lorenzo","","","Commune","Commune"
34706,112,"ITA","Italy",8,"Lazio",38,"Rieti",2394,"Posta","","","Commune","Commune"
34707,112,"ITA","Italy",8,"Lazio",38,"Rieti",2395,"Pozzaglia Sabino","","","Commune","Commune"
34708,112,"ITA","Italy",8,"Lazio",38,"Rieti",2396,"Rieti","","","Commune","Commune"
34709,112,"ITA","Italy",8,"Lazio",38,"Rieti",2397,"Rivodutri","","","Commune","Commune"
34710,112,"ITA","Italy",8,"Lazio",38,"Rieti",2398,"Rocca Sinibalda","","","Commune","Commune"
34711,112,"ITA","Italy",8,"Lazio",38,"Rieti",2399,"Roccantica","","","Commune","Commune"
34712,112,"ITA","Italy",8,"Lazio",38,"Rieti",2400,"Salisano","","","Commune","Commune"
34713,112,"ITA","Italy",8,"Lazio",38,"Rieti",2401,"Scandriglia","","","Commune","Commune"
34714,112,"ITA","Italy",8,"Lazio",38,"Rieti",2402,"Selci","","","Commune","Commune"
34715,112,"ITA","Italy",8,"Lazio",38,"Rieti",2403,"Stimigliano","","","Commune","Commune"
34716,112,"ITA","Italy",8,"Lazio",38,"Rieti",2404,"Tarano","","","Commune","Commune"
34717,112,"ITA","Italy",8,"Lazio",39,"Roma",2479,"Montelanico","","","Commune","Commune"
34718,112,"ITA","Italy",8,"Lazio",39,"Roma",2480,"Montelibretti","","","Commune","Commune"
34719,112,"ITA","Italy",8,"Lazio",39,"Roma",2481,"Monterotondo","","","Commune","Commune"
34720,112,"ITA","Italy",8,"Lazio",39,"Roma",2482,"Montorio Romano","","","Commune","Commune"
34721,112,"ITA","Italy",8,"Lazio",39,"Roma",2483,"Moricone","","","Commune","Commune"
34722,112,"ITA","Italy",8,"Lazio",39,"Roma",2484,"Morlupo","","","Commune","Commune"
34723,112,"ITA","Italy",8,"Lazio",39,"Roma",2485,"Nazzano","","","Commune","Commune"
34724,112,"ITA","Italy",8,"Lazio",39,"Roma",2486,"Nemi","","","Commune","Commune"
34725,112,"ITA","Italy",8,"Lazio",39,"Roma",2487,"Nerola","","","Commune","Commune"
34726,112,"ITA","Italy",8,"Lazio",39,"Roma",2488,"Nettuno","","","Commune","Commune"
34727,112,"ITA","Italy",8,"Lazio",39,"Roma",2489,"Olevano Romano","","","Commune","Commune"
34728,112,"ITA","Italy",8,"Lazio",39,"Roma",2490,"Palestrina","","","Commune","Commune"
34729,112,"ITA","Italy",8,"Lazio",39,"Roma",2491,"Palombara Sabina","","","Commune","Commune"
34730,112,"ITA","Italy",8,"Lazio",39,"Roma",2492,"Percile","","","Commune","Commune"
34731,112,"ITA","Italy",8,"Lazio",39,"Roma",2493,"Pisoniano","","","Commune","Commune"
34732,112,"ITA","Italy",8,"Lazio",39,"Roma",2494,"Poli","","","Commune","Commune"
34733,112,"ITA","Italy",8,"Lazio",39,"Roma",2495,"Pomezia","","","Commune","Commune"
34734,112,"ITA","Italy",8,"Lazio",39,"Roma",2496,"Ponzano Romano","","","Commune","Commune"
34735,112,"ITA","Italy",8,"Lazio",39,"Roma",2497,"Riano","","","Commune","Commune"
34736,112,"ITA","Italy",8,"Lazio",39,"Roma",2498,"Rignano Flaminio","","","Commune","Commune"
34737,112,"ITA","Italy",8,"Lazio",39,"Roma",2499,"Riofreddo","","","Commune","Commune"
34738,112,"ITA","Italy",8,"Lazio",39,"Roma",2500,"Rocca Canterano","","","Commune","Commune"
34739,112,"ITA","Italy",8,"Lazio",39,"Roma",2501,"Rocca Di Cave","","","Commune","Commune"
34740,112,"ITA","Italy",8,"Lazio",39,"Roma",2502,"Rocca Di Papa","","","Commune","Commune"
34741,112,"ITA","Italy",8,"Lazio",39,"Roma",2503,"Rocca Priora","","","Commune","Commune"
34742,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2834,"Almenno San Salvatore","","","Commune","Commune"
34743,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2835,"Alzano Lombardo","","","Commune","Commune"
34744,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2836,"Ambivere","","","Commune","Commune"
34745,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2837,"Antegnate","","","Commune","Commune"
34746,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2838,"Arcene","","","Commune","Commune"
34747,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2839,"Ardesio","","","Commune","Commune"
34748,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2840,"Arzago d' Adda","","","Commune","Commune"
34749,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2841,"Averara","","","Commune","Commune"
34750,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2842,"Aviatico","","","Commune","Commune"
34751,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2843,"Azzano San Paolo","","","Commune","Commune"
34752,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2844,"Azzone","","","Commune","Commune"
34753,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2845,"Bagnatica","","","Commune","Commune"
34754,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2846,"Barbata","","","Commune","Commune"
34755,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2847,"Bariano","","","Commune","Commune"
34756,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2848,"Barzana","","","Commune","Commune"
34757,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2849,"Bedulita","","","Commune","Commune"
34758,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2850,"Berbenno","","","Commune","Commune"
34759,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2851,"Bergamo","","","Commune","Commune"
34760,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2852,"Berzo San Fermo","","","Commune","Commune"
34761,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2853,"Bianzano","","","Commune","Commune"
34762,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2854,"Blello","","","Commune","Commune"
34763,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2855,"Bolgare","","","Commune","Commune"
34764,112,"ITA","Italy",10,"Lombardia",45,"Bergamo",2856,"Boltiere","","","Commune","Commune"
34765,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3200,"Paderno Franciacorta","","","Commune","Commune"
34766,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3201,"Paisco Loveno","","","Commune","Commune"
34767,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3202,"Paitone","","","Commune","Commune"
34768,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3203,"Palazzolo sull' Oglio","","","Commune","Commune"
34769,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3204,"Paratico","","","Commune","Commune"
34770,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3205,"Paspardo","","","Commune","Commune"
34771,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3206,"Passirano","","","Commune","Commune"
34772,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3207,"Pavone Del Mella","","","Commune","Commune"
34773,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3208,"Pertica Alta","","","Commune","Commune"
34774,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3209,"Pertica Bassa","","","Commune","Commune"
34775,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3210,"Pezzaze","","","Commune","Commune"
34776,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3211,"Pian Camuno","","","Commune","Commune"
34777,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3212,"Piancogno","","","Commune","Commune"
34778,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3213,"Pisogne","","","Commune","Commune"
34779,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3214,"Polaveno","","","Commune","Commune"
34780,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3215,"Polpenazze Del Garda","","","Commune","Commune"
34781,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3216,"Pompiano","","","Commune","Commune"
34782,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3217,"Poncarale","","","Commune","Commune"
34783,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3218,"Ponte Di Legno","","","Commune","Commune"
34784,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3219,"Pontevico","","","Commune","Commune"
34785,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3220,"Pontoglio","","","Commune","Commune"
34786,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3221,"Pozzolengo","","","Commune","Commune"
34787,112,"ITA","Italy",10,"Lombardia",46,"Brescia",3222,"Pralboino","","","Commune","Commune"
34788,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4178,"Dubino","","","Commune","Commune"
34789,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4179,"Faedo Valtellino","","","Commune","Commune"
34790,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4180,"Forcola","","","Commune","Commune"
34791,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4181,"Fusine","","","Commune","Commune"
34792,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4182,"Gerola Alta","","","Commune","Commune"
34793,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4183,"Gordona","","","Commune","Commune"
34794,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4184,"Grosio","","","Commune","Commune"
34795,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4185,"Grosotto","","","Commune","Commune"
34796,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4186,"Lanzada","","","Commune","Commune"
34797,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4187,"Livigno","","","Commune","Commune"
34798,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4188,"Lovero","","","Commune","Commune"
34799,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4189,"Madesimo","","","Commune","Commune"
34800,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4190,"Mantello","","","Commune","Commune"
34801,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4191,"Mazzo Di Valtellina","","","Commune","Commune"
34802,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4192,"Mello","","","Commune","Commune"
34803,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4193,"Menarola","","","Commune","Commune"
34804,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4194,"Mese","","","Commune","Commune"
34805,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4195,"Montagna In Valtellina","","","Commune","Commune"
34806,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4196,"Morbegno","","","Commune","Commune"
34807,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4197,"Novate Mezzola","","","Commune","Commune"
34808,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4198,"Pedesina","","","Commune","Commune"
34809,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4199,"Piantedo","","","Commune","Commune"
34810,112,"ITA","Italy",10,"Lombardia",55,"Sondrio",4200,"Piateda","","","Commune","Commune"
34993,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",22,"Civitaluparella","","","Commune","Commune"
34994,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",23,"Civitella Messer Raimondo","","","Commune","Commune"
34995,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",24,"Colledimacine","","","Commune","Commune"
34996,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",25,"Colledimezzo","","","Commune","Commune"
34997,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",26,"Crecchio","","","Commune","Commune"
34998,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",27,"Cupello","","","Commune","Commune"
34999,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",28,"Dogliola","","","Commune","Commune"
35000,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",29,"Fallo","","","Commune","Commune"
35001,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",30,"Fara Filiorum Petri","","","Commune","Commune"
35002,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",31,"Fara San Martino","","","Commune","Commune"
35003,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",32,"Filetto","","","Commune","Commune"
35004,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",33,"Fossacesia","","","Commune","Commune"
35005,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",34,"Fraine","","","Commune","Commune"
35006,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",35,"Francavilla Al Mare","","","Commune","Commune"
35007,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",36,"Fresagrandinaria","","","Commune","Commune"
35008,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",37,"Frisa","","","Commune","Commune"
35009,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",38,"Furci","","","Commune","Commune"
35010,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",39,"Gamberale","","","Commune","Commune"
35011,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",40,"Gessopalena","","","Commune","Commune"
35012,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",41,"Gissi","","","Commune","Commune"
35013,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",42,"Giuliano Teatino","","","Commune","Commune"
35014,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",43,"Guardiagrele","","","Commune","Commune"
35015,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",44,"Guilmi","","","Commune","Commune"
35016,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",45,"Lama Dei Peligni","","","Commune","Commune"
35017,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",46,"Lanciano","","","Commune","Commune"
35018,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",47,"Lentella","","","Commune","Commune"
35019,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",48,"Lettopalena","","","Commune","Commune"
35020,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",49,"Liscia","","","Commune","Commune"
35021,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",50,"Miglianico","","","Commune","Commune"
35022,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",51,"Montazzoli","","","Commune","Commune"
35023,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",52,"Montebello Sul Sangro","","","Commune","Commune"
35024,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",53,"Monteferrante","","","Commune","Commune"
35025,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",54,"Montelapiano","","","Commune","Commune"
35026,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",55,"Montenerodomo","","","Commune","Commune"
35027,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",56,"Monteodorisio","","","Commune","Commune"
35028,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",57,"Mozzagrogna","","","Commune","Commune"
35029,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",58,"Orsogna","","","Commune","Commune"
35030,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",59,"Ortona","","","Commune","Commune"
35031,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",60,"Paglieta","","","Commune","Commune"
35032,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",61,"Palena","","","Commune","Commune"
35033,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",62,"Palmoli","","","Commune","Commune"
35034,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",63,"Palombaro","","","Commune","Commune"
35035,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",64,"Pennadomo","","","Commune","Commune"
35036,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",65,"Pennapiedimonte","","","Commune","Commune"
35037,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",66,"Perano","","","Commune","Commune"
35038,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",67,"Pietraferrazzana","","","Commune","Commune"
35039,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",68,"Pizzoferrato","","","Commune","Commune"
35040,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",69,"Poggiofiorito","","","Commune","Commune"
35041,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",70,"Pollutri","","","Commune","Commune"
35042,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",71,"Pretoro","","","Commune","Commune"
35043,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",72,"Quadri","","","Commune","Commune"
35044,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",73,"Rapino","","","Commune","Commune"
35045,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",74,"Ripa Teatina","","","Commune","Commune"
35046,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",75,"Rocca San Giovanni","","","Commune","Commune"
35047,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",76,"Roccamontepiano","","","Commune","Commune"
35048,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",77,"Roccascalegna","","","Commune","Commune"
35049,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",78,"Roccaspinalveti","","","Commune","Commune"
35050,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",79,"Roio Del Sangro","","","Commune","Commune"
35051,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",80,"Rosello","","","Commune","Commune"
35052,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",81,"San Buono","","","Commune","Commune"
35053,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",82,"San Giovanni Lipioni","","","Commune","Commune"
35054,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",83,"San Giovanni Teatino","","","Commune","Commune"
35055,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",84,"San Martino Sulla Marrucina","","","Commune","Commune"
35056,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",85,"San Salvo","","","Commune","Commune"
35057,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",86,"San Vito Chietino","","","Commune","Commune"
35058,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",87,"Sant' Eusanio del Sangro","","","Commune","Commune"
35059,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",88,"Santa Maria Imbaro","","","Commune","Commune"
35060,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",89,"Scerni","","","Commune","Commune"
35061,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",90,"Schiavi Di Abruzzo","","","Commune","Commune"
35062,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",91,"Taranta Peligna","","","Commune","Commune"
35063,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",92,"Tollo","","","Commune","Commune"
35064,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",93,"Torino Di Sangro","","","Commune","Commune"
35065,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",94,"Tornareccio","","","Commune","Commune"
35066,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",95,"Torrebruna","","","Commune","Commune"
35067,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",96,"Torrevecchia Teatina","","","Commune","Commune"
35068,112,"ITA","Italy",1,"Abruzzo",1,"Chieti",97,"Torricella Peligna","","","Commune","Commune"
